,Price,Transmission,Power,Engine CC,Fuel_2.0,Class
3136,22.95871429,6.285714286,80,998,0,Not trending
3137,83.50125,6.5,213.5,3071,0,Not trending
3138,37.52210345,3.896551724,107.3793103,2084.37931,0,Not trending
3139,25.3433871,5.193548387,95.09677419,1802.774194,0,Not trending
3140,39.7374,4.6,115,2234.4,0,Not trending
3141,11.28285714,4.285714286,49.28571429,1337.714286,0,Not trending
3142,49.82277778,6,115.8333333,1746.944444,0,Not trending
3143,12.47666667,4.666666667,58.66666667,1498,0,Not trending
3144,19.45142857,3.571428571,61,1197,0,Not trending
3145,30.86290909,4.454545455,105.5454545,2458.909091,0,Not trending
3146,43.06842105,6.254385965,104.2017544,2222.710526,1,Not trending
3147,30.99,0,105,335,0,Not trending
3148,14.4382,4.9,64.2,1891.7,0,Not trending
3149,30.99513158,5.789473684,101.8947368,1905.631579,0,Not trending
3150,13.70454545,4.818181818,47.45454545,1384,0,Not trending
3151,20.37,5.642857143,74.21428571,1324.357143,0,Not trending
3152,50.94,6.266666667,138.2833333,1986.766667,1,Not trending
3153,27.78966667,4.666666667,110.6666667,2050.333333,0,Not trending
3154,135.1055,6.5,309,3999,0,Not trending
3155,37.4265,6.2,104.2,1796.6,0,Not trending
3156,23.0525,5,55,1406,0,Not trending
3157,29.88478947,4.736842105,109.1052632,2238.631579,0,Not trending
3158,16.59192308,5,52.84615385,998,0,Not trending
3159,29.151,5,89,2526.5,0,Not trending
3160,145.6466667,6,283,5000,0,Not trending
3161,19.71783333,4,98,1995,0,Not trending
3162,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3163,42.74666667,5,128.5,2548.833333,0,Not trending
3164,51.646,0,110,1995,0,Not trending
3165,32.723,3.6,96,1498,0,Not trending
3166,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3167,32.98557692,6.230769231,94.03846154,1528.807692,1,Not trending
3168,25.08266667,4.533333333,93.6,2127.333333,0,Not trending
3169,44.14181818,6.545454545,144.6363636,2242.636364,1,Not trending
3170,22.95383333,5,67.33333333,1908.166667,0,Not trending
3171,25.2075,5,80.5,1753,0,Not trending
3172,43.97,6.6,115.3,1634.2,1,Not trending
3173,7.863333333,5,44,1289,0,Not trending
3174,264.675,7,420,6208,0,Not trending
3175,26,5,70,1597,0,Not trending
3176,18.76848837,4.860465116,67.02325581,1391.023256,1,Not trending
3177,9.358333333,4.333333333,47,1324,0,Not trending
3178,23.585,5.8125,80.8125,1446.125,1,Not trending
3179,85.82946154,8,213.1538462,1969,0,Not trending
3180,20.49710714,4.142857143,72.42857143,1824.428571,0,Not trending
3181,16.67175,4.5,74,1541.5,0,Not trending
3182,17.587,4.083333333,73.08333333,1363.5,0,Not trending
3183,32.11766667,4.666666667,115.3333333,2362,0,Not trending
3184,17.31241935,4.967741935,66.35483871,1655.741935,0,Not trending
3185,18.513,4.6,76,1599,0,Not trending
3186,29.26025,5.95,90.625,1462.3625,0,Not trending
3187,24.84,5,102,2244,0,Not trending
3188,38.72769231,5.538461538,114.6538462,2178.192308,1,Not trending
3189,107.6705126,8.277310924,196.3361345,2521.092437,1,Not trending
3190,30.0062,3.2,115.4666667,2245.6,0,Not trending
3191,37.32636,4.76,101.12,2349.08,0,Not trending
3192,52.19640625,5.3125,126.5,2323.9375,0,Not trending
3193,31.195,6,105.875,1755.75,0,Not trending
3194,36.01325,6,151.6666667,2048.666667,0,Not trending
3195,20.36464286,5.857142857,82.25,1534.392857,1,Not trending
3196,23.245,4.5,98,1998,0,Not trending
3197,14.7754,4.8,51.4,1428.4,0,Not trending
3198,64.109625,6.75,202.125,2778,0,Not trending
3199,23.01661538,4.730769231,90.88461538,1709.538462,0,Not trending
3200,18.88233333,4.666666667,74,1523.333333,0,Not trending
3201,36.70125,4.875,91.75,2019.75,0,Not trending
3202,26.19775,4.625,77,1495,0,Not trending
3203,16.80266667,4.5,71,1764,0,Not trending
3204,20.35378947,4.789473684,67.68421053,1996.684211,0,Not trending
3205,23.22409091,4.909090909,82,1938,0,Not trending
3206,13.2053,6,35.8,679,0,Not trending
3207,22.127,5,83,1721.5,0,Not trending
3208,21.6,6,64.625,1496,0,Not trending
3209,53.792,6,134.3333333,1730,0,Not trending
3210,29.57028571,5,84,1997.142857,1,Not trending
3211,25.29875,4.5,94,1998,0,Not trending
3212,17.82333333,4.666666667,70.33333333,1298.666667,0,Not trending
3213,15.16166667,4.666666667,75,1594,0,Not trending
3214,76.5922,8,184,2396.4,0,Not trending
3215,30.352,4.4,99,2117.6,0,Not trending
3216,25.17006452,5.516129032,79.30645161,1523.741935,1,Not trending
3217,18.16715385,4.692307692,70.30769231,1932.153846,0,Not trending
3218,14.333375,4.5625,59.875,1183.25,0,Not trending
3219,40.7645,4.333333333,133.3333333,2634.222222,0,Not trending
3220,11.74,5,63,1405,0,Not trending
3221,31.7425,4.833333333,119.6666667,2116,0,Not trending
3222,36.90769355,4.5,126.1451613,2344,0,Not trending
3223,28.9602,4.4,100.8,1936.6,0,Not trending
3224,13.191,5,51.33333333,1431.333333,0,Not trending
3225,35.86943902,5.585365854,117.0243902,1980.634146,0,Not trending
3226,20.74,5,75,1695,0,Not trending
3227,108.7471951,7.853658537,207.6097561,2304.97561,1,Not trending
3228,59.4905,5,137.5,2734.5,0,Not trending
3229,81.295,8,250,2998,0,Not trending
3230,35.34,5,118,1781,0,Not trending
3231,11.7129,4,69,1864.8,0,Not trending
3232,55.25,6,177,1997,0,Not trending
3233,14.76166667,4.666666667,75,1594,0,Not trending
3234,116.545,8,230,2981,0,Not trending
3235,36.52419118,5.176470588,113.3529412,2106.5,0,Not trending
3236,11.745,5,51,998,0,Not trending
3237,76.71,0,336,0,0,Not trending
3238,158.976,8,326,3295,0,Not trending
3239,31.30566667,6.259259259,96.92592593,1587.222222,0,Not trending
3240,43.9745,4.5,98,2309,0,Not trending
3241,38.48247059,4.882352941,90.94117647,2953.588235,1,Not trending
3242,114.8758333,8,235,2979,0,Not trending
3243,45.59125,5.25,104.1666667,2027.833333,0,Not trending
3244,18.19842857,5,87.71428571,1696.428571,0,Not trending
3245,46.5274,7.04,131.6,1596.92,0,Not trending
3246,31.79107143,4.571428571,104.1428571,2211.071429,0,Not trending
3247,45.76307692,5.307692308,109.0769231,2053,1,Not trending
3248,33.70615385,6.153846154,120.1538462,1750.615385,0,Not trending
3249,19.055,4.6,89.2,1827.8,0,Not trending
3250,39.725,6.8,110,1592,0,Not trending
3251,24.35,6,60,698,0,Not trending
3252,94.098125,8,190,2967,1,Not trending
3253,41.59161538,6.461538462,111.3076923,1624.769231,0,Not trending
3254,33.798,0,96,1797.4,0,Not trending
3255,36.35965,4.55,110.5,2345.1,0,Not trending
3256,55.2,6,163.5,2696.5,0,Not trending
3257,17.91985714,4.19047619,64.47619048,1759.190476,0,Not trending
3258,48.09553571,5.107142857,117.7857143,2315,0,Not trending
3259,60.87,6.75,228,1984,0,Not trending
3260,34.10357143,4.571428571,121.8571429,2555.285714,0,Not trending
3261,21.407,4.5,72,1974,0,Not trending
3262,30.081,4,110,2254,0,Not trending
3263,55.4225,6,221,3498,0,Not trending
3264,24.674,0,60,160,0,Not trending
3265,27.935,5,103.5,1833,0,Not trending
3266,46.60136364,6,110,2393,1,Not trending
3267,17.42714286,5,87.71428571,1696.428571,0,Not trending
3268,57.22905851,5.234042553,120.4255319,2309.340426,1,Not trending
3269,30.92666667,4.666666667,110.3333333,2328.333333,0,Not trending
3270,69.397,5,173,3358.666667,0,Not trending
3271,27.13,5.768421053,96.05263158,1774.778947,1,Not trending
3272,58.46907407,6.444444444,148.5185185,2174.037037,1,Not trending
3273,11.14333333,5,50,998,0,Not trending
3274,33.12857143,5.285714286,103,1914.714286,0,Not trending
3275,9.492272727,4.909090909,40.81818182,850.2727273,0,Not trending
3276,95.29916667,6.333333333,253.6666667,3764.333333,0,Not trending
3277,285.247,7.2,428.2,5577.8,0,Not trending
3278,8.4656,4.6,41.4,1182.4,0,Not trending
3279,134.789,8,390,4395,0,Not trending
3280,38.79428571,4.428571429,98.57142857,2755.571429,1,Not trending
3281,44.62833333,4.333333333,127.6666667,3100.333333,1,Not trending
3282,14.22409091,4.727272727,64.45454545,1353.363636,0,Not trending
3283,17.5296,4.6,78.4,1549.8,0,Not trending
3284,28.379,4.6,91.6,2181.2,0,Not trending
3285,158.823,4.5,250,3228,0,Not trending
3286,43.89111111,5.666666667,130.5555556,2457.555556,0,Not trending
3287,28.803,4.8,111.2,2126.8,0,Not trending
3288,20.31264706,5.352941176,63.29411765,1344.823529,1,Not trending
3289,19.9680625,2.8125,55.375,592.5625,0,Not trending
3290,38.025,4.5,129.5,2614,0,Not trending
3291,23.90933333,5,100.6666667,2016.777778,0,Not trending
3292,13.382,2.5,48,1343,0,Not trending
3293,56.15916667,5.5,174.3333333,3199,0,Not trending
3294,15.764,5,66,1497,0,Not trending
3295,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3296,22.35277778,4.222222222,80.92592593,1977.259259,0,Not trending
3297,10.32442857,4.142857143,54.35714286,1463.857143,0,Not trending
3298,12.25,5,43,1325,0,Not trending
3299,19.895,4.8,94,1742.6,0,Not trending
3300,37.44666667,2.611111111,120.3333333,2085.055556,0,Not trending
3301,28.96891667,5,72.625,1707.125,0,Not trending
3302,15.20916667,5,53,998,0,Not trending
3303,45.78386047,4.813953488,106.3023256,2768.511628,1,Not trending
3304,37.350625,5.375,121.0625,1972.8125,0,Not trending
3305,35.25972727,4.727272727,104.6363636,2367.181818,0,Not trending
3306,12.924,4,43,989,0,Not trending
3307,111.993,5,220,4988,0,Not trending
3308,28.735,4.666666667,100.6666667,1590,0,Not trending
3309,18.76285714,4.714285714,80.42857143,1612.928571,0,Not trending
3310,110.0985,5,235,4957,0,Not trending
3311,38.39725,4.75,131,2652.375,0,Not trending
3312,646.605,6,450,5733,0,Not trending
3313,54.2675,5.666666667,114,1998,1,Not trending
3314,11.63114286,4.428571429,47.14285714,1477,0,Not trending
3315,20.65665217,4.956521739,67,2234.26087,0,Not trending
3316,28.295,5,96,1747,0,Not trending
3317,53.62733333,0,122.6666667,2331.333333,0,Not trending
3318,273.755,6,381,5935,0,Not trending
3319,35.29583333,5,102,2129,0,Not trending
3320,6.494,5,30,903,0,Not trending
3321,93.42433333,5,233,2995,0,Not trending
3322,13.137,5,93.5,1998,0,Not trending
3323,13.48615385,5,52.38461538,1028.923077,0,Not trending
3324,35.27,6,112.0714286,1574.428571,0,Not trending
3325,6.050333333,4.333333333,52,1335,0,Not trending
3326,200.19825,6,294,3586,0,Not trending
3327,107.7,5,274,3800.5,0,Not trending
3328,61.235,5,147,2144,0,Not trending
3329,60.9552,5.5,146,2588.6,1,Not trending
3330,22.12540909,5.5,75.09090909,1622.681818,0,Not trending
3331,51.6415625,5.375,126.5,2376.75,0,Not trending
3332,41.38957143,7.285714286,105.7142857,1545.428571,1,Not trending
3333,16.641,4.5,71,1590,0,Not trending
3334,10.9158,5,49.8,1372.4,0,Not trending
3335,18.53214286,5.714285714,68.57142857,1166.142857,0,Trending
3336,16.20874359,4.461538462,63.56410256,1650.205128,0,Trending
3337,39.97375,1.75,130.25,1998.5,0,Trending
3338,31.24215385,6.164835165,89.46153846,1537.406593,0,Trending
3339,22.1,5.615384615,75.57692308,1219.653846,0,Trending
3340,30.61932203,5.966101695,94.03389831,1497.169492,0,Trending
3341,20.3776087,4.869565217,67.95652174,1279.695652,0,Trending
3342,47.84837037,6.444444444,126.1111111,1995.777778,0,Trending
3343,18.1925,5.074074074,60.96296296,1408.055556,0,Trending
3344,26.4498867,5.408866995,87.31034483,1623.793103,0,Trending
3345,20.03375,4.833333333,71.33333333,1631.5,0,Trending
3346,17.182,5,74,1994,0,Trending
3347,18.64264,4.84,67,1698.64,0,Trending
3348,29.942625,4.5,106.225,1480.575,0,Trending
3349,15.46,5,60.8,1196,0,Trending
3350,12.35588235,4.647058824,53.88235294,1366.294118,0,Trending
3351,34.02059211,5.552631579,99,1920.026316,1,Trending
3352,27.23911864,3.033898305,91.61016949,1677.949153,0,Trending
3353,12.32981818,4.818181818,53.81818182,1367.272727,0,Trending
3354,22.36209302,4.88372093,72.58139535,1743.44186,0,Trending
3355,28.60820513,4.756410256,92.82051282,2043.820513,0,Trending
3356,46.06451282,6.487179487,125.4358974,1835.846154,0,Trending
3357,26.51269565,4.02173913,93.58695652,1933.021739,0,Trending
3358,46.5274,7.04,131.6,1596.92,0,Trending
3359,22.78208333,4.916666667,81.66666667,1847.666667,0,Trending
3360,20.7206,3.52,74.4,1397.8,0,Trending
3361,93.71425,8,225,2979,0,Trending
3362,57.92693548,6.161290323,149.7096774,2283.112903,0,Trending
3363,107.4521429,8,182.5714286,2425.428571,1,Trending
3364,39.39984314,5.784313725,117.7058824,2151.647059,0,Trending
3365,27.46483636,4.872727273,86.45454545,1723,0,Trending
3366,13.11525,4.75,50.875,1430.75,0,Trending
3367,43.86363077,5.292307692,105.1692308,2083.523077,1,Trending
3368,20.43008333,4.791666667,69.875,1773,0,Trending
3369,17.44569231,4.692307692,68.26923077,1791.230769,0,Trending
3370,37.31523077,4.323076923,103.6769231,1873.261538,0,Trending
3371,78.07322727,7.672727273,192.4,2598.818182,0,Trending
3372,18.2955625,4.875,70.25,1836.5,0,Trending
3373,17.34364706,4.745098039,70.92156863,1683.607843,0,Trending
3374,24.84390244,4.756097561,84.92682927,1982.756098,0,Trending
3375,16.05676923,4.923076923,67,1703.153846,0,Trending
3376,10.83275,5,45,1242,0,Trending
3377,19.93814035,5.649122807,76.31578947,1205.192982,0,Trending
3378,19.00794118,5.205882353,66.97058824,1292.352941,0,Trending
3379,43.54851613,1.35483871,137.7741935,2261.193548,0,Trending
3380,53.78571429,6,124.8571429,1855,1,Trending
3381,26.803,5.428571429,85.71428571,1310,0,Trending
3382,14.293,4.6,75.4,1479,0,Trending
3383,31.38814286,6.714285714,111,1711.571429,0,Trending
3384,31.1045119,4.547619048,93.01190476,1699.119048,0,Trending
3385,39.35238095,5,98.04761905,1928.714286,0,Trending
3386,17.22277778,4.888888889,70,1615.333333,0,Trending
3387,11.370625,5,48,1518,0,Trending
3388,37.46857143,5.857142857,103.4285714,1718.571429,0,Trending
3389,36.21929825,6.473684211,94.33333333,1424.666667,0,Trending
3390,20.27896296,4.111111111,72.85185185,1832.888889,0,Trending
3391,23.322,3.75,84.2,1853.9,0,Trending
3392,50.96109091,6.181818182,135.2909091,1971.163636,1,Not trending
3393,35.28132353,5.176470588,113.3529412,2106.5,0,Not trending
3394,22.90364865,5.405405405,75.64864865,1364,0,Not trending
3395,35.81481651,6.293577982,117.4311927,1921.46789,0,Not trending
3396,107.6705126,8.277310924,196.3361345,2521.092437,1,Not trending
3397,137.5695455,8,223.5454545,2813,0,Not trending
3398,30.65053846,6.346153846,95,1136.692308,0,Not trending
3399,16.29053333,4.8,57.86666667,1645.133333,0,Not trending
3400,82.06090909,7.727272727,199.7272727,2790.454545,1,Not trending
3401,31.5255,5.166666667,109.6666667,1861.833333,0,Not trending
3402,49.28583333,6,145,1963.666667,0,Not trending
3403,20.7195,4.71875,81.375,1950.90625,0,Not trending
3404,30.3775,6.3125,94.0625,935.625,0,Not trending
3405,26.3525,0,80,1498,0,Not trending
3406,15.40377778,5,60.11111111,1593.111111,0,Not trending
3407,33.25025,6.166666667,112.75,1475,0,Not trending
3408,27.09825,4.666666667,91.75,2247.333333,0,Not trending
3409,37.00904545,4.590909091,114.6818182,2208.090909,0,Not trending
3410,59,7,166,1798,0,Not trending
3411,8.17,5,40,1108,0,Not trending
3412,30.5976,1.8,97.6,1757.6,0,Not trending
3413,65.56875,8,167.25,1998,0,Not trending
3414,18.84548718,4.076923077,87.07692308,2326.358974,0,Not trending
3415,36.64326667,4.466666667,88.73333333,2284.133333,0,Not trending
3416,13.24516667,4.833333333,66.66666667,1506.5,0,Not trending
3417,21.02333333,5,92.33333333,1729.333333,0,Not trending
3418,30.236875,4.5,110,2316,0,Not trending
3419,72.79589474,6.210526316,166.3157895,3041,0,Not trending
3420,7.712,5,29,899,0,Not trending
3421,36.38445588,4.5,125.7058824,2294.764706,0,Not trending
3422,14.350125,4.875,59.5,1642.875,0,Not trending
3423,34.19,6,103,1794,0,Not trending
3424,19.08518182,3.727272727,68.90909091,1180.545455,0,Not trending
3425,22.69,4.8,82.2,1773.7,0,Not trending
3426,66.58842105,5.736842105,172.3157895,2934.631579,0,Not trending
3427,25.39952941,4.647058824,78.85294118,1891.588235,0,Not trending
3428,64.59222222,6.777777778,178.5555556,2011.555556,0,Not trending
3429,22.455,6,92.30769231,1466.307692,0,Not trending
3430,32.93965169,6.348314607,114.8202247,1615.370787,0,Not trending
3431,24.09525,6.25,68.75,1498.25,0,Not trending
3432,32.898125,5.333333333,116.2916667,2081.375,0,Not trending
3433,41.616,4.6,125.36,2336.52,0,Not trending
3434,7.92,4,33.33333333,868.3333333,0,Not trending
3435,52.95719388,5.653061224,146.122449,2031.469388,0,Not trending
3436,11.28285714,4.285714286,49.28571429,1337.714286,0,Not trending
3437,34.9090566,5.603773585,104.2264151,1805.924528,1,Not trending
3438,11.389,4.142857143,53,1308.285714,0,Not trending
3439,9.8628,5,50,1090.4,0,Not trending
3440,45.6995,6,114,1854.2,1,Not trending
3441,27.4386,6.34,85.28,1452,1,Not trending
3442,77.41666667,7,188.3333333,2876,1,Not trending
3443,22.77681818,5.272727273,92.36363636,1837.363636,0,Not trending
3444,115.533,8,250,2998,0,Not trending
3445,14.4382,4.9,64.2,1891.7,0,Not trending
3446,19.37890909,4.863636364,61.27272727,1470.909091,0,Not trending
3447,43.08,4.666666667,105,2239.666667,0,Not trending
3448,13.88308333,4.75,47.75,1373.75,0,Not trending
3449,62.39565385,4.384615385,135.5,2972.307692,0,Not trending
3450,16.4455,4.666666667,78,1741,0,Not trending
3451,61.86283333,6.833333333,184.1666667,2748.333333,0,Not trending
3452,20.1241875,4.875,79.875,1836.875,0,Not trending
3453,12.47666667,4.666666667,58.66666667,1498,0,Not trending
3454,17.03876744,5.302325581,73.48837209,1374.046512,0,Not trending
3455,13.63642857,4.714285714,69,1424.857143,0,Not trending
3456,37.01736842,4.736842105,97.57894737,2697.368421,1,Not trending
3457,113.2693333,8,246.3333333,2994.666667,1,Not trending
3458,158.7922667,7.466666667,293.5333333,3005.4,0,Not trending
3459,30.86290909,4.454545455,105.5454545,2458.909091,0,Not trending
3460,32.06304348,5.956521739,89.34782609,1472.826087,1,Not trending
3461,9.5628,4.6,50,996,0,Not trending
3462,39.70773684,4.842105263,117.5789474,2719.842105,1,Not trending
3463,37.52210345,3.896551724,107.3793103,2084.37931,0,Not trending
3464,25.94322222,4.777777778,67,1372.666667,0,Not trending
3465,47.361875,3.75,113.375,1774.8125,1,Not trending
3466,39.7374,4.6,115,2234.4,0,Not trending
3467,42.66935185,5.907407407,118.1851852,2095.185185,0,Not trending
3468,23.585,5.8125,80.8125,1446.125,1,Not trending
3469,10.42388889,5,52.44444444,1095.777778,0,Not trending
3470,32.09,4,98.2,1754.4,0,Not trending
3471,27.78966667,4.666666667,110.6666667,2050.333333,0,Not trending
3472,7.863333333,5,44,1289,0,Not trending
3473,83.50125,6.5,213.5,3071,0,Not trending
3474,22.95871429,6.285714286,80,998,0,Not trending
3475,20.37,5.642857143,74.21428571,1324.357143,0,Not trending
3476,15.14,5,64,1382.75,0,Not trending
3477,43.06842105,6.254385965,104.2017544,2222.710526,1,Not trending
3478,49.82277778,6,115.8333333,1746.944444,0,Not trending
3479,25.3433871,5.193548387,95.09677419,1802.774194,0,Not trending
3480,13.70454545,4.818181818,47.45454545,1384,0,Not trending
3481,25.08266667,4.533333333,93.6,2127.333333,0,Not trending
3482,52.085,8,223.8333333,1969,0,Not trending
3483,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3484,19.71783333,4,98,1995,0,Not trending
3485,20.49710714,4.142857143,72.42857143,1824.428571,0,Not trending
3486,29.151,5,89,2526.5,0,Not trending
3487,9.358333333,4.333333333,47,1324,0,Not trending
3488,19.45142857,3.571428571,61,1197,0,Not trending
3489,30.99,0,105,335,0,Not trending
3490,16.67175,4.5,74,1541.5,0,Not trending
3491,135.1055,6.5,309,3999,0,Not trending
3492,145.6466667,6,283,5000,0,Not trending
3493,50.94,6.266666667,138.2833333,1986.766667,1,Not trending
3494,32.723,3.6,96,1498,0,Not trending
3495,22.95383333,5,67.33333333,1908.166667,0,Not trending
3496,20.35378947,4.789473684,67.68421053,1996.684211,0,Not trending
3497,23.0525,5,55,1406,0,Not trending
3498,29.88478947,4.736842105,109.1052632,2238.631579,0,Not trending
3499,37.32636,4.76,101.12,2349.08,0,Not trending
3500,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3501,107.6705126,8.277310924,196.3361345,2521.092437,1,Not trending
3502,51.646,0,110,1995,0,Not trending
3503,17.587,4.083333333,73.08333333,1363.5,0,Not trending
3504,25.2075,5,80.5,1753,0,Not trending
3505,30.0062,3.2,115.4666667,2245.6,0,Not trending
3506,32.11766667,4.666666667,115.3333333,2362,0,Not trending
3507,17.31241935,4.967741935,66.35483871,1655.741935,0,Not trending
3508,264.675,7,420,6208,0,Not trending
3509,24.84,5,102,2244,0,Not trending
3510,42.74666667,5,128.5,2548.833333,0,Not trending
3511,18.76848837,4.860465116,67.02325581,1391.023256,1,Not trending
3512,44.14181818,6.545454545,144.6363636,2242.636364,1,Not trending
3513,16.80266667,4.5,71,1764,0,Not trending
3514,23.245,4.5,98,1998,0,Not trending
3515,43.97,6.6,115.3,1634.2,1,Not trending
3516,14.7754,4.8,51.4,1428.4,0,Not trending
3517,26,5,70,1597,0,Not trending
3518,22.127,5,83,1721.5,0,Not trending
3519,52.19640625,5.3125,126.5,2323.9375,0,Not trending
3520,18.16715385,4.692307692,70.30769231,1932.153846,0,Not trending
3521,23.22409091,4.909090909,82,1938,0,Not trending
3522,18.513,4.6,76,1599,0,Not trending
3523,36.70125,4.875,91.75,2019.75,0,Not trending
3524,25.29875,4.5,94,1998,0,Not trending
3525,15.16166667,4.666666667,75,1594,0,Not trending
3526,29.57028571,5,84,1997.142857,1,Not trending
3527,31.195,6,105.875,1755.75,0,Not trending
3528,53.792,6,134.3333333,1730,0,Not trending
3529,85.82946154,8,213.1538462,1969,0,Not trending
3530,31.30566667,6.259259259,96.92592593,1587.222222,0,Not trending
3531,20.36464286,5.857142857,82.25,1534.392857,1,Not trending
3532,26.19775,4.625,77,1495,0,Not trending
3533,18.88233333,4.666666667,74,1523.333333,0,Not trending
3534,30.99513158,5.789473684,101.8947368,1905.631579,0,Not trending
3535,40.7645,4.333333333,133.3333333,2634.222222,0,Not trending
3536,32.98557692,6.230769231,94.03846154,1528.807692,1,Not trending
3537,35.86943902,5.585365854,117.0243902,1980.634146,0,Not trending
3538,28.9602,4.4,100.8,1936.6,0,Not trending
3539,13.191,5,51.33333333,1431.333333,0,Not trending
3540,64.109625,6.75,202.125,2778,0,Not trending
3541,31.7425,4.833333333,119.6666667,2116,0,Not trending
3542,23.01661538,4.730769231,90.88461538,1709.538462,0,Not trending
3543,11.7129,4,69,1864.8,0,Not trending
3544,30.352,4.4,99,2117.6,0,Not trending
3545,16.59192308,5,52.84615385,998,0,Not trending
3546,33.70615385,6.153846154,120.1538462,1750.615385,0,Not trending
3547,59.4905,5,137.5,2734.5,0,Not trending
3548,81.295,8,250,2998,0,Not trending
3549,35.34,5,118,1781,0,Not trending
3550,36.90769355,4.5,126.1451613,2344,0,Not trending
3551,11.745,5,51,998,0,Not trending
3552,17.91985714,4.19047619,64.47619048,1759.190476,0,Not trending
3553,31.79107143,4.571428571,104.1428571,2211.071429,0,Not trending
3554,14.76166667,4.666666667,75,1594,0,Not trending
3555,13.2053,6,35.8,679,0,Not trending
3556,36.01325,6,151.6666667,2048.666667,0,Not trending
3557,25.17006452,5.516129032,79.30645161,1523.741935,1,Not trending
3558,36.35965,4.55,110.5,2345.1,0,Not trending
3559,14.333375,4.5625,59.875,1183.25,0,Not trending
3560,18.19842857,5,87.71428571,1696.428571,0,Not trending
3561,21.407,4.5,72,1974,0,Not trending
3562,76.71,0,336,0,0,Not trending
3563,43.9745,4.5,98,2309,0,Not trending
3564,38.48247059,4.882352941,90.94117647,2953.588235,1,Not trending
3565,21.6,6,64.625,1496,0,Not trending
3566,108.7471951,7.853658537,207.6097561,2304.97561,1,Not trending
3567,55.25,6,177,1997,0,Not trending
3568,116.545,8,230,2981,0,Not trending
3569,20.74,5,75,1695,0,Not trending
3570,34.10357143,4.571428571,121.8571429,2555.285714,0,Not trending
3571,55.2,6,163.5,2696.5,0,Not trending
3572,37.4265,6.2,104.2,1796.6,0,Not trending
3573,19.055,4.6,89.2,1827.8,0,Not trending
3574,11.74,5,63,1405,0,Not trending
3575,60.87,6.75,228,1984,0,Not trending
3576,76.5922,8,184,2396.4,0,Not trending
3577,30.081,4,110,2254,0,Not trending
3578,8.4656,4.6,41.4,1182.4,0,Not trending
3579,17.42714286,5,87.71428571,1696.428571,0,Not trending
3580,69.397,5,173,3358.666667,0,Not trending
3581,45.76307692,5.307692308,109.0769231,2053,1,Not trending
3582,30.92666667,4.666666667,110.3333333,2328.333333,0,Not trending
3583,45.59125,5.25,104.1666667,2027.833333,0,Not trending
3584,38.72769231,5.538461538,114.6538462,2178.192308,1,Not trending
3585,114.8758333,8,235,2979,0,Not trending
3586,158.976,8,326,3295,0,Not trending
3587,57.22905851,5.234042553,120.4255319,2309.340426,1,Not trending
3588,28.379,4.6,91.6,2181.2,0,Not trending
3589,46.60136364,6,110,2393,1,Not trending
3590,27.935,5,103.5,1833,0,Not trending
3591,22.35277778,4.222222222,80.92592593,1977.259259,0,Not trending
3592,24.35,6,60,698,0,Not trending
3593,48.09553571,5.107142857,117.7857143,2315,0,Not trending
3594,39.725,6.8,110,1592,0,Not trending
3595,17.5296,4.6,78.4,1549.8,0,Not trending
3596,10.32442857,4.142857143,54.35714286,1463.857143,0,Not trending
3597,38.79428571,4.428571429,98.57142857,2755.571429,1,Not trending
3598,46.5274,7.04,131.6,1596.92,0,Not trending
3599,23.90933333,5,100.6666667,2016.777778,0,Not trending
3600,11.63114286,4.428571429,47.14285714,1477,0,Not trending
3601,134.789,8,390,4395,0,Not trending
3602,35.25972727,4.727272727,104.6363636,2367.181818,0,Not trending
3603,94.098125,8,190,2967,1,Not trending
3604,158.823,4.5,250,3228,0,Not trending
3605,95.29916667,6.333333333,253.6666667,3764.333333,0,Not trending
3606,43.89111111,5.666666667,130.5555556,2457.555556,0,Not trending
3607,12.25,5,43,1325,0,Not trending
3608,55.4225,6,221,3498,0,Not trending
3609,20.65665217,4.956521739,67,2234.26087,0,Not trending
3610,38.025,4.5,129.5,2614,0,Not trending
3611,38.39725,4.75,131,2652.375,0,Not trending
3612,13.382,2.5,48,1343,0,Not trending
3613,15.764,5,66,1497,0,Not trending
3614,33.798,0,96,1797.4,0,Not trending
3615,23.16515789,3.947368421,82.15789474,1817.315789,0,Not trending
3616,6.494,5,30,903,0,Not trending
3617,58.46907407,6.444444444,148.5185185,2174.037037,1,Not trending
3618,10.9158,5,49.8,1372.4,0,Not trending
3619,28.803,4.8,111.2,2126.8,0,Not trending
3620,110.0985,5,235,4957,0,Not trending
3621,111.993,5,220,4988,0,Not trending
3622,12.924,4,43,989,0,Not trending
3623,44.62833333,4.333333333,127.6666667,3100.333333,1,Not trending
3624,6.050333333,4.333333333,52,1335,0,Not trending
3625,28.735,4.666666667,100.6666667,1590,0,Not trending
3626,36.52419118,5.176470588,113.3529412,2106.5,0,Not trending
3627,646.605,6,450,5733,0,Not trending
3628,285.247,7.2,428.2,5577.8,0,Not trending
3629,28.96891667,5,72.625,1707.125,0,Not trending
